txn_hour,txn_dow,sender_state,total_txns,fraud_txns,total_amount,avg_amount,vpn_count,new_device_count,fraud_rate_pct,day_name
16,7,Andhra Pradesh,38,2,113536.39000000003,2987.799736842106,2,5,5.26,Saturday
17,1,Karnataka,77,4,222352.06000000006,2887.6890909090916,2,9,5.19,Sunday
21,7,Punjab,78,10,314886.08,4037.001025641026,3,13,12.82,Saturday
10,2,Uttar Pradesh,58,3,162258.55999999994,2797.561379310344,1,9,5.17,Monday
10,3,Punjab,26,1,104679.84,4026.147692307692,1,4,3.85,Tuesday
14,4,Nagaland,7,0,7194.24,1027.7485714285715,0,1,0.0,Wednesday
9,3,Karnataka,82,3,212715.52000000005,2594.0917073170735,2,8,3.66,Tuesday
14,2,Rajasthan,36,1,126115.66999999998,3503.213055555555,0,4,2.78,Monday
9,5,Rajasthan,41,2,104382.59,2545.9168292682925,1,10,4.88,Thursday
10,2,Chhattisgarh,8,0,21076.510000000002,2634.5637500000003,0,2,0.0,Monday
18,2,Nagaland,10,1,16253.920000000002,1625.3920000000003,0,2,10.0,Monday
18,7,Himachal Pradesh,26,0,95473.00999999998,3672.0388461538455,2,1,0.0,Saturday
15,3,Meghalaya,5,1,13873.009999999998,2774.602,1,1,20.0,Tuesday
17,3,Jharkhand,11,0,10186.529999999999,926.0481818181817,1,1,0.0,Tuesday
6,2,Jharkhand,21,0,66034.01,3144.4766666666665,0,3,0.0,Monday
15,6,Assam,12,0,39900.1,3325.008333333333,0,1,0.0,Friday
15,4,Odisha,18,2,69316.4,3850.9111111111106,0,3,11.11,Wednesday
12,7,Haryana,21,0,94814.70000000001,4514.9857142857145,0,1,0.0,Saturday
20,6,Himachal Pradesh,34,4,132726.3,3903.7147058823525,0,5,11.76,Friday
8,1,Himachal Pradesh,8,0,22560.85,2820.10625,0,0,0.0,Sunday
17,1,Rajasthan,43,1,153971.91000000006,3580.7420930232574,2,6,2.33,Sunday
18,6,Rajasthan,118,2,349330.0500000001,2960.4241525423736,5,10,1.69,Friday
10,6,Madhya Pradesh,38,1,79531.83999999998,2092.9431578947365,2,4,2.63,Friday
15,4,Madhya Pradesh,31,1,149338.43999999997,4817.369032258063,0,3,3.23,Wednesday
12,6,Delhi,59,1,270968.74,4592.690508474576,0,6,1.69,Friday
16,4,Delhi,64,2,141764.39,2215.06859375,0,3,3.13,Wednesday
8,6,Himachal Pradesh,6,1,12286.5,2047.75,0,1,16.67,Friday
13,3,Goa,3,2,30399.83,10133.276666666667,0,2,66.67,Tuesday
6,3,Karnataka,75,6,343120.5100000002,4574.940133333336,4,9,8.0,Tuesday
16,7,Haryana,16,0,19867.929999999997,1241.7456249999998,0,1,0.0,Saturday
8,2,Rajasthan,37,1,132721.81000000006,3587.0759459459473,1,6,2.7,Monday
16,7,Rajasthan,49,2,118053.62999999996,2409.25775510204,0,1,4.08,Saturday
20,4,Tripura,11,3,92799.53,8436.32090909091,0,2,27.27,Wednesday
6,2,Tripura,2,0,2196.43,1098.215,0,0,0.0,Monday
21,4,Uttarakhand,24,4,78931.86000000002,3288.827500000001,1,5,16.67,Wednesday
18,6,Arunachal Pradesh,20,0,129964.01000000001,6498.200500000001,0,4,0.0,Friday
15,2,Chhattisgarh,10,0,41523.770000000004,4152.377,0,5,0.0,Monday
13,4,Chhattisgarh,11,0,31757.93,2887.0845454545456,0,1,0.0,Wednesday
13,3,Chhattisgarh,7,0,33003.14,4714.734285714286,0,1,0.0,Tuesday
10,1,Andhra Pradesh,24,0,63905.83000000001,2662.742916666667,1,2,0.0,Sunday
6,7,Manipur,3,0,12961.83,4320.61,0,1,0.0,Saturday
20,4,Mizoram,10,2,103641.11,10364.111,0,1,20.0,Wednesday
7,3,Tripura,3,0,14108.22,4702.74,0,0,0.0,Tuesday
17,3,Himachal Pradesh,9,0,7605.689999999999,845.0766666666665,0,1,0.0,Tuesday
18,2,Himachal Pradesh,30,0,90402.22999999998,3013.407666666666,0,3,0.0,Monday
20,2,Tripura,16,1,35777.049999999996,2236.0656249999997,0,3,6.25,Monday
19,1,Meghalaya,10,0,91569.63,9156.963,0,1,0.0,Sunday
12,4,Chhattisgarh,10,0,14995.840000000002,1499.5840000000003,1,2,0.0,Wednesday
8,7,Telangana,61,4,303514.91,4975.654262295082,3,10,6.56,Saturday
16,1,Uttarakhand,11,2,27495.060000000005,2499.5509090909095,1,2,18.18,Sunday
15,6,Nagaland,4,0,5629.539999999999,1407.3849999999998,0,0,0.0,Friday
19,7,Nagaland,10,0,32338.59,3233.859,1,0,0.0,Saturday
12,4,Tripura,2,0,5844.5599999999995,2922.2799999999997,0,0,0.0,Wednesday
15,3,Odisha,16,0,21563.22,1347.70125,2,2,0.0,Tuesday
16,3,Rajasthan,36,1,131715.77,3658.7713888888884,0,5,2.78,Tuesday
12,4,Madhya Pradesh,38,2,117959.45000000001,3104.1960526315793,0,3,5.26,Wednesday
10,5,Kerala,15,0,35662.19,2377.4793333333337,1,1,0.0,Thursday
14,5,Mizoram,5,1,7745.129999999999,1549.0259999999998,0,0,20.0,Thursday
6,1,Rajasthan,29,0,60726.06999999999,2094.002413793103,1,5,0.0,Sunday
11,6,Rajasthan,26,0,65791.67000000001,2530.4488461538467,2,5,0.0,Friday
8,1,Odisha,11,0,82865.36,7533.214545454545,0,1,0.0,Sunday
20,7,Manipur,12,2,60837.700000000004,5069.808333333333,0,4,16.67,Saturday
6,5,Punjab,19,2,40178.52,2114.6589473684207,0,4,10.53,Thursday
15,2,Himachal Pradesh,11,1,47325.61000000001,4302.328181818182,1,1,9.09,Monday
12,2,Mizoram,8,0,28969.549999999996,3621.1937499999995,0,2,0.0,Monday
17,3,Mizoram,3,0,2542.88,847.6266666666667,0,1,0.0,Tuesday
17,1,Mizoram,4,0,9544.26,2386.065,0,1,0.0,Sunday
8,5,Mizoram,7,0,35732.869999999995,5104.695714285714,0,0,0.0,Thursday
17,3,Odisha,20,0,80379.38,4018.969,0,1,0.0,Tuesday
12,4,Punjab,18,2,88948.0,4941.555555555556,0,3,11.11,Wednesday
17,1,Jharkhand,13,1,62707.409999999996,4823.646923076923,1,1,7.69,Sunday
7,4,Kerala,23,3,88414.17,3844.094347826087,1,5,13.04,Wednesday
20,3,Arunachal Pradesh,11,3,64278.33,5843.484545454546,0,3,27.27,Tuesday
8,3,Himachal Pradesh,6,0,11697.2,1949.5333333333335,0,0,0.0,Tuesday
22,5,Mizoram,2,2,5500.0,2750.0,1,0,100.0,Thursday
22,2,Mizoram,2,2,17250.47,8625.235,0,2,100.0,Monday
7,5,Odisha,14,0,19920.350000000002,1422.882142857143,0,1,0.0,Thursday
16,3,Jharkhand,17,0,62330.92999999999,3666.525294117647,0,1,0.0,Tuesday
7,1,Kerala,24,2,71679.23999999999,2986.6349999999998,3,3,8.33,Sunday
12,1,Tripura,4,0,51763.759999999995,12940.939999999999,0,2,0.0,Sunday
13,5,Uttarakhand,9,0,32783.579999999994,3642.6199999999994,0,0,0.0,Thursday
11,1,Tripura,1,0,4898.43,4898.43,0,0,0.0,Sunday
16,4,Arunachal Pradesh,3,0,7223.05,2407.6833333333334,0,1,0.0,Wednesday
15,6,Arunachal Pradesh,4,0,8937.0,2234.25,0,0,0.0,Friday
9,4,Chhattisgarh,6,0,64616.31,10769.385,0,0,0.0,Wednesday
12,6,Manipur,5,0,9160.029999999999,1832.0059999999999,0,1,0.0,Friday
11,5,Himachal Pradesh,11,0,35279.97,3207.27,0,1,0.0,Thursday
17,4,Mizoram,5,0,3475.37,695.074,0,0,0.0,Wednesday
7,1,Uttarakhand,7,0,13160.649999999998,1880.092857142857,0,3,0.0,Sunday
10,1,Uttarakhand,6,0,9632.94,1605.49,0,0,0.0,Sunday
13,5,Mizoram,3,0,14582.96,4860.986666666667,0,0,0.0,Thursday
16,6,Goa,7,1,46290.46000000001,6612.922857142858,2,1,14.29,Friday
7,3,Uttarakhand,8,0,8602.449999999999,1075.3062499999999,0,1,0.0,Tuesday
22,2,Nagaland,2,2,8029.629999999999,4014.8149999999996,2,1,100.0,Monday
10,1,Himachal Pradesh,10,1,29641.93,2964.193,0,2,10.0,Sunday
11,7,Manipur,2,0,2099.25,1049.625,0,0,0.0,Saturday
16,2,Manipur,3,0,7696.58,2565.5266666666666,0,0,0.0,Monday
22,7,Nagaland,4,4,15068.949999999999,3767.2374999999997,1,2,100.0,Saturday
14,4,Meghalaya,3,0,4594.849999999999,1531.6166666666666,0,0,0.0,Wednesday
11,6,Arunachal Pradesh,6,1,165412.92,27568.820000000003,0,2,16.67,Friday
9,4,Tripura,5,0,15344.73,3068.946,0,1,0.0,Wednesday
22,1,Kerala,9,8,18373.98,2041.5533333333333,1,4,88.89,Sunday
22,6,Assam,2,2,3872.0699999999997,1936.0349999999999,1,1,100.0,Friday
17,1,Arunachal Pradesh,3,0,2637.11,879.0366666666667,1,0,0.0,Sunday
13,1,Manipur,4,0,14082.260000000002,3520.5650000000005,0,0,0.0,Sunday
9,2,Nagaland,4,0,1664.72,416.18,0,0,0.0,Monday
13,6,Mizoram,4,0,9000.04,2250.01,0,0,0.0,Friday
6,1,Manipur,1,0,1407.39,1407.39,0,0,0.0,Sunday
10,1,Meghalaya,2,0,931.06,465.53,0,0,0.0,Sunday
10,3,Odisha,20,1,56618.20999999999,2830.9104999999995,0,3,5.0,Tuesday
11,3,Assam,8,0,9897.73,1237.21625,0,1,0.0,Tuesday
13,3,Assam,9,1,22045.22,2449.468888888889,0,3,11.11,Tuesday
19,5,Assam,31,0,90181.15000000001,2909.06935483871,0,4,0.0,Thursday
17,7,Assam,7,0,40941.23,5848.747142857143,3,1,0.0,Saturday
19,4,Maharashtra,338,4,907049.9399999998,2683.5797041420115,13,28,1.18,Wednesday
13,3,Karnataka,93,2,253660.48,2727.5320430107527,2,11,2.15,Tuesday
19,1,Karnataka,237,5,717176.7600000005,3026.062278481015,5,25,2.11,Sunday
20,7,Uttar Pradesh,198,23,935765.91,4726.090454545455,9,26,11.62,Saturday
7,2,Tamil Nadu,82,3,304644.62000000005,3715.1782926829273,0,11,3.66,Monday
21,3,Gujarat,240,27,649382.5899999999,2705.760791666666,6,32,11.25,Tuesday
18,2,Karnataka,254,11,1144543.7400000005,4506.077716535435,6,27,4.33,Monday
18,6,Tamil Nadu,206,4,981062.0099999997,4762.436941747571,9,18,1.94,Friday
20,6,Uttar Pradesh,204,21,696643.7200000001,3414.9201960784317,3,38,10.29,Friday
18,5,Gujarat,210,1,566727.2700000003,2698.7012857142868,2,18,0.48,Thursday
10,5,Jharkhand,18,0,31583.739999999998,1754.652222222222,0,4,0.0,Thursday
9,2,Karnataka,96,2,250522.89000000007,2609.6134375000006,2,6,2.08,Monday
20,4,Tamil Nadu,245,26,731632.0199999999,2986.2531428571424,7,34,10.61,Wednesday
18,7,Tamil Nadu,208,5,936039.1800000003,4500.188365384617,7,19,2.4,Saturday
9,2,Telangana,87,3,270195.02999999997,3105.6899999999996,2,11,3.45,Monday
7,3,Uttar Pradesh,32,2,92137.19,2879.2871875,1,2,6.25,Tuesday
20,3,Madhya Pradesh,126,13,487604.30999999994,3869.8754761904756,7,15,10.32,Tuesday
12,4,Maharashtra,129,6,329694.2499999998,2555.76937984496,3,14,4.65,Wednesday
17,5,Chhattisgarh,6,0,14646.440000000002,2441.0733333333337,0,1,0.0,Thursday
17,4,Chhattisgarh,13,0,61808.91,4754.531538461539,0,3,0.0,Wednesday
20,2,Chhattisgarh,18,3,23396.22,1299.79,0,2,16.67,Monday
19,2,Uttarakhand,25,0,89979.98,3599.1992,1,3,0.0,Monday
20,3,Bihar,44,7,252432.71000000005,5737.107045454547,1,8,15.91,Tuesday
20,7,Bihar,49,3,128452.97,2621.4891836734696,3,8,6.12,Saturday
20,5,Kerala,64,7,201426.77000000002,3147.2932812500003,1,7,10.94,Thursday
9,4,Kerala,14,1,24280.729999999996,1734.3378571428568,0,2,7.14,Wednesday
16,2,Madhya Pradesh,37,2,101746.77999999998,2749.9129729729725,0,5,5.41,Monday
16,3,Karnataka,85,3,210264.79000000007,2473.7034117647067,2,8,3.53,Tuesday
12,1,Tamil Nadu,76,3,211838.46000000005,2787.3481578947376,3,6,3.95,Sunday
12,2,Maharashtra,132,5,584668.3699999996,4429.305833333331,1,12,3.79,Monday
7,1,Delhi,36,0,83880.35000000002,2330.009722222223,3,1,0.0,Sunday
16,1,Uttar Pradesh,67,3,193364.72999999995,2886.040746268656,2,8,4.48,Sunday
16,5,Karnataka,95,3,312644.31000000006,3290.992736842106,1,8,3.16,Thursday
7,1,Gujarat,67,4,281230.1,4197.464179104477,4,11,5.97,Sunday
18,1,Maharashtra,360,6,1026370.5500000002,2851.029305555556,6,35,1.67,Sunday
18,4,Uttar Pradesh,172,1,444362.6899999999,2583.5040116279065,3,26,0.58,Wednesday
20,3,Uttar Pradesh,211,35,736427.5999999997,3490.1781990521313,8,43,16.59,Tuesday
21,2,Gujarat,226,28,1052809.1000000006,4658.447345132746,6,29,12.39,Monday
19,6,Gujarat,199,2,560286.5100000002,2815.510100502514,1,12,1.01,Friday
16,7,Odisha,15,0,47444.62,3162.974666666667,1,1,0.0,Saturday
7,5,Andhra Pradesh,21,0,57049.51,2716.6433333333334,0,3,0.0,Thursday
20,5,Karnataka,279,35,1137063.699999998,4075.4971326164805,13,46,12.54,Thursday
17,5,Uttar Pradesh,70,0,177051.13,2529.301857142857,1,6,0.0,Thursday
22,4,Kerala,14,14,167626.87,11973.347857142857,1,11,100.0,Wednesday
18,1,Delhi,171,3,601198.7900000003,3515.78239766082,5,13,1.75,Sunday
16,3,Delhi,69,2,205487.74000000002,2978.0831884057975,3,6,2.9,Tuesday
21,4,Nagaland,15,2,47375.37999999999,3158.358666666666,0,0,13.33,Wednesday
10,7,Delhi,61,1,247583.69999999995,4058.749180327868,2,9,1.64,Saturday
18,5,Punjab,64,3,290300.11999999994,4535.939374999999,0,5,4.69,Thursday
17,2,Punjab,22,1,66135.39,3006.154090909091,0,4,4.55,Monday
21,4,Odisha,52,6,225070.08000000002,4328.2707692307695,2,7,11.54,Wednesday
22,5,Gujarat,33,32,171839.13,5207.246363636364,5,25,96.97,Thursday
19,6,Nagaland,8,0,8748.739999999998,1093.5924999999997,0,1,0.0,Friday
20,1,Himachal Pradesh,35,5,76260.07,2178.859142857143,2,3,14.29,Sunday
8,3,West Bengal,34,2,49301.26,1450.0370588235294,0,2,5.88,Tuesday
19,2,Delhi,165,6,475697.61,2883.0158181818183,3,11,3.64,Monday
12,5,Tamil Nadu,90,5,303469.78,3371.886444444445,2,11,5.56,Thursday
21,6,Kerala,93,12,311270.8,3346.9978494623656,1,11,12.9,Friday
16,6,Chhattisgarh,9,0,19942.95,2215.883333333333,0,3,0.0,Friday
19,5,Arunachal Pradesh,8,0,65867.37000000001,8233.421250000001,0,1,0.0,Thursday
20,4,Haryana,89,9,213935.14999999997,2403.7657303370784,2,15,10.11,Wednesday
7,1,Uttar Pradesh,46,3,95572.24999999997,2077.6576086956516,1,5,6.52,Sunday
11,2,Maharashtra,143,7,407031.41000000015,2846.3734965034973,7,12,4.9,Monday
11,7,Gujarat,55,1,153493.25000000003,2790.786363636364,0,3,1.82,Saturday
15,7,Gujarat,77,4,267435.78,3473.191948051948,4,8,5.19,Saturday
15,7,Assam,10,0,44152.09999999999,4415.209999999999,1,1,0.0,Saturday
18,4,Madhya Pradesh,112,2,369971.83000000013,3303.319910714287,2,9,1.79,Wednesday
15,1,Telangana,78,2,148624.19000000006,1905.4383333333342,1,14,2.56,Sunday
14,2,Telangana,66,3,216436.62999999995,3279.342878787878,1,6,4.55,Monday
12,3,West Bengal,53,7,155475.67999999996,2933.503396226414,3,8,13.21,Tuesday
7,4,Tamil Nadu,53,3,115947.77999999998,2187.6939622641507,1,6,5.66,Wednesday
8,4,Meghalaya,3,0,16517.81,5505.936666666667,1,0,0.0,Wednesday
11,1,Arunachal Pradesh,5,1,8227.099999999999,1645.4199999999996,0,2,20.0,Sunday
10,1,Arunachal Pradesh,9,0,37991.100000000006,4221.233333333334,0,2,0.0,Sunday
9,7,Himachal Pradesh,8,1,43520.1,5440.0125,0,1,12.5,Saturday
10,2,Meghalaya,6,0,15228.7,2538.116666666667,0,0,0.0,Monday
20,7,West Bengal,177,23,688380.55,3889.1556497175143,5,29,12.99,Saturday
8,2,Tamil Nadu,71,4,264313.49000000005,3722.7252112676065,2,7,5.63,Monday
12,2,Telangana,87,2,283762.35000000003,3261.6362068965523,2,11,2.3,Monday
10,5,Gujarat,68,1,215673.97999999995,3171.6761764705875,3,3,1.47,Thursday
10,1,Odisha,12,0,27603.559999999998,2300.2966666666666,0,0,0.0,Sunday
13,4,Odisha,22,1,80958.46,3679.9300000000003,0,3,4.55,Wednesday
9,2,Odisha,14,0,25362.800000000003,1811.6285714285716,0,0,0.0,Monday
10,6,Telangana,68,6,223714.25000000003,3289.915441176471,0,8,8.82,Friday
10,2,Andhra Pradesh,20,1,51511.87000000001,2575.5935000000004,0,2,5.0,Monday
14,7,Andhra Pradesh,29,0,75334.63,2597.745862068966,0,4,0.0,Saturday
19,4,Goa,14,0,46582.340000000004,3327.3100000000004,1,2,0.0,Wednesday
15,4,Maharashtra,152,2,603533.5000000005,3970.6151315789502,1,16,1.32,Wednesday
14,3,Kerala,29,1,104169.95,3592.0672413793104,0,6,3.45,Tuesday
13,2,Andhra Pradesh,29,1,134635.33000000002,4642.597586206897,0,4,3.45,Monday
6,7,Rajasthan,28,3,84912.65,3032.594642857143,1,7,10.71,Saturday
17,3,Uttar Pradesh,66,1,214990.87,3257.437424242424,2,7,1.52,Tuesday
7,3,Punjab,23,1,83266.57,3620.285652173913,1,1,4.35,Tuesday
22,4,Mizoram,2,2,7931.89,3965.945,1,0,100.0,Wednesday
15,6,Maharashtra,149,5,392897.61000000004,2636.896711409396,4,15,3.36,Friday
22,4,West Bengal,22,22,111454.95000000001,5066.134090909091,4,11,100.0,Wednesday
16,7,Punjab,26,2,69369.48000000001,2668.0569230769233,0,2,7.69,Saturday
10,1,Maharashtra,131,10,423749.74000000005,3234.730839694657,3,12,7.63,Sunday
7,7,Rajasthan,23,0,45040.68,1958.2904347826086,0,4,0.0,Saturday
8,7,Arunachal Pradesh,2,0,5995.3,2997.65,1,0,0.0,Saturday
19,4,Punjab,63,4,141110.12000000002,2239.843174603175,3,7,6.35,Wednesday
12,6,Punjab,24,1,102896.94,4287.3725,0,6,4.17,Friday
16,5,Punjab,24,0,43172.28999999999,1798.8454166666663,0,1,0.0,Thursday
8,1,Maharashtra,118,6,577692.7199999996,4895.70101694915,4,7,5.08,Sunday
21,3,Chhattisgarh,20,0,48064.439999999995,2403.2219999999998,0,4,0.0,Tuesday
19,1,Bihar,27,1,47539.17,1760.71,2,5,3.7,Sunday
14,3,Haryana,24,0,96065.73,4002.73875,2,1,0.0,Tuesday
22,6,Uttar Pradesh,24,23,95184.53,3966.0220833333333,1,7,95.83,Friday
19,1,Nagaland,14,0,16558.23,1182.7307142857142,0,3,0.0,Sunday
22,6,Nagaland,2,2,9766.46,4883.23,0,1,100.0,Friday
13,4,Gujarat,66,4,226415.17,3430.532878787879,0,4,6.06,Wednesday
15,4,Jharkhand,17,2,60547.920000000006,3561.642352941177,1,2,11.76,Wednesday
8,2,Telangana,46,1,197970.01999999993,4303.69608695652,2,9,2.17,Monday
14,1,Jharkhand,13,1,63393.469999999994,4876.420769230769,0,2,7.69,Sunday
11,3,Uttarakhand,13,0,35737.11,2749.0084615384617,0,1,0.0,Tuesday
13,6,Uttarakhand,8,0,92294.97,11536.87125,0,3,0.0,Friday
22,2,Andhra Pradesh,17,17,81400.43,4788.260588235294,3,12,100.0,Monday
22,4,Punjab,8,8,42977.28,5372.16,1,7,100.0,Wednesday
22,1,Punjab,11,11,64636.82000000001,5876.074545454546,2,7,100.0,Sunday
17,4,Punjab,26,2,120688.00999999998,4641.846538461537,0,4,7.69,Wednesday
6,5,Haryana,22,2,93145.35,4233.879545454546,0,1,9.09,Thursday
9,4,Bihar,14,1,20945.38,1496.0985714285714,2,1,7.14,Wednesday
15,6,Chhattisgarh,8,1,47788.27,5973.53375,0,1,12.5,Friday
13,7,Chhattisgarh,9,1,14513.24,1612.5822222222223,0,3,11.11,Saturday
18,6,Nagaland,10,0,9697.119999999999,969.7119999999999,1,1,0.0,Friday
9,1,Nagaland,3,0,9912.88,3304.293333333333,0,0,0.0,Sunday
6,3,Uttarakhand,5,0,13222.33,2644.466,0,0,0.0,Tuesday
8,3,Jharkhand,21,2,45891.14,2185.292380952381,0,3,9.52,Tuesday
15,7,Delhi,71,1,241828.48999999996,3406.035070422535,1,4,1.41,Saturday
20,5,Tripura,7,0,31682.149999999998,4526.021428571428,1,1,0.0,Thursday
14,1,Himachal Pradesh,7,0,20931.32,2990.1885714285713,0,1,0.0,Sunday
20,3,Himachal Pradesh,25,1,102089.49,4083.5796,0,4,4.0,Tuesday
18,7,Tripura,9,0,35258.2,3917.5777777777776,0,0,0.0,Saturday
18,4,Manipur,14,0,243058.85,17361.34642857143,0,0,0.0,Wednesday
18,3,Manipur,11,0,70840.84,6440.076363636364,0,1,0.0,Tuesday
10,1,Manipur,4,0,3115.47,778.8675,0,0,0.0,Sunday
7,4,Chhattisgarh,6,1,5281.51,880.2516666666667,0,0,16.67,Wednesday
16,7,Chhattisgarh,8,1,35054.27,4381.78375,1,2,12.5,Saturday
14,7,Haryana,26,1,147240.80000000005,5663.107692307694,1,4,3.85,Saturday
21,3,Uttarakhand,21,1,64865.44,3088.8304761904765,1,3,4.76,Tuesday
14,4,Tripura,3,0,1958.67,652.89,0,0,0.0,Wednesday
7,3,Kerala,15,1,59036.37000000001,3935.7580000000007,0,0,6.67,Tuesday
15,7,Rajasthan,33,2,87083.77000000003,2638.9021212121224,0,6,6.06,Saturday
10,3,Assam,7,0,11355.269999999999,1622.1814285714283,0,0,0.0,Tuesday
12,1,Assam,8,0,10676.59,1334.57375,0,0,0.0,Sunday
16,1,Andhra Pradesh,27,1,70278.3,2602.9,0,3,3.7,Sunday
22,2,Meghalaya,1,1,5000.0,5000.0,0,1,100.0,Monday
9,5,West Bengal,38,0,176898.39999999997,4655.2210526315785,1,3,0.0,Thursday
10,3,Haryana,23,0,70648.72000000002,3071.6834782608703,2,6,0.0,Tuesday
20,7,Mizoram,23,4,75812.64,3296.201739130435,0,2,17.39,Saturday
13,6,West Bengal,39,2,119787.29,3071.4689743589743,0,6,5.13,Friday
10,3,Bihar,14,0,41047.700000000004,2931.9785714285717,1,2,0.0,Tuesday
13,2,Himachal Pradesh,11,1,34493.409999999996,3135.764545454545,0,3,9.09,Monday
19,7,Goa,8,0,40059.73000000001,5007.466250000001,1,3,0.0,Saturday
21,3,Mizoram,15,1,42128.55,2808.57,1,1,6.67,Tuesday
9,1,Uttarakhand,9,0,14753.35,1639.2611111111112,1,2,0.0,Sunday
19,1,Uttarakhand,19,0,38108.89,2005.731052631579,0,6,0.0,Sunday
22,6,Rajasthan,14,14,115643.21,8260.229285714286,2,8,100.0,Friday
14,3,Uttarakhand,4,0,15441.23,3860.3075,0,0,0.0,Tuesday
12,5,Goa,2,0,1891.1,945.55,0,1,0.0,Thursday
9,3,Manipur,4,0,20500.920000000002,5125.2300000000005,1,1,0.0,Tuesday
21,2,Chhattisgarh,10,2,30419.120000000003,3041.9120000000003,1,3,20.0,Monday
9,1,Andhra Pradesh,33,1,61340.679999999986,1858.8084848484843,1,3,3.03,Sunday
15,4,Bihar,15,1,35249.82,2349.988,1,1,6.67,Wednesday
13,1,Punjab,23,0,56955.28999999999,2476.316956521739,1,2,0.0,Sunday
22,5,Himachal Pradesh,3,3,13526.02,4508.673333333333,0,2,100.0,Thursday
9,6,Punjab,17,1,66572.64000000001,3916.0376470588244,0,1,5.88,Friday
14,1,Nagaland,3,0,1691.8400000000001,563.9466666666667,0,0,0.0,Sunday
9,4,Nagaland,2,0,3955.95,1977.975,0,0,0.0,Wednesday
7,1,Nagaland,3,0,4622.49,1540.83,0,0,0.0,Sunday
20,2,Manipur,4,0,7327.24,1831.81,0,1,0.0,Monday
19,3,Meghalaya,11,0,45403.22,4127.5654545454545,0,3,0.0,Tuesday
15,1,Himachal Pradesh,11,0,48982.18,4452.925454545454,0,1,0.0,Sunday
6,2,Uttarakhand,8,2,27985.38,3498.1725,3,2,25.0,Monday
15,6,Bihar,10,0,48757.22,4875.722,1,2,0.0,Friday
6,2,Himachal Pradesh,11,0,80937.25,7357.931818181818,0,1,0.0,Monday
8,2,Manipur,4,1,3847.92,961.98,0,0,25.0,Monday
6,5,Manipur,3,1,5794.99,1931.6633333333332,0,2,33.33,Thursday
13,6,Punjab,20,1,178202.31,8910.1155,2,5,5.0,Friday
22,1,Goa,2,2,7500.0,3750.0,1,1,100.0,Sunday
9,5,Arunachal Pradesh,3,1,13645.2,4548.400000000001,0,1,33.33,Thursday
7,6,Goa,3,0,26222.86,8740.953333333333,0,0,0.0,Friday
10,6,Tripura,3,0,7835.67,2611.89,0,0,0.0,Friday
11,5,Uttarakhand,6,0,15285.029999999999,2547.5049999999997,0,1,0.0,Thursday
14,7,Mizoram,2,0,2177.0,1088.5,0,0,0.0,Saturday
14,6,Nagaland,5,0,4459.57,891.914,0,0,0.0,Friday
10,6,Manipur,4,0,3835.4700000000003,958.8675000000001,0,0,0.0,Friday
9,2,Assam,4,1,9289.420000000002,2322.3550000000005,0,0,25.0,Monday
17,5,Meghalaya,4,0,9526.689999999999,2381.6724999999997,0,1,0.0,Thursday
14,2,Arunachal Pradesh,5,0,14688.980000000001,2937.7960000000003,0,0,0.0,Monday
22,2,Uttarakhand,2,2,66896.95,33448.475,0,1,100.0,Monday
22,7,Arunachal Pradesh,1,1,1333.42,1333.42,0,0,100.0,Saturday
14,7,Nagaland,3,0,3687.87,1229.29,0,0,0.0,Saturday
9,6,Tripura,3,1,10487.25,3495.75,0,1,33.33,Friday
10,2,Nagaland,1,0,111.26,111.26,0,0,0.0,Monday
22,1,Uttarakhand,1,1,2716.12,2716.12,1,0,100.0,Sunday
10,6,Assam,7,1,32984.82,4712.117142857142,0,2,14.29,Friday
10,5,Assam,10,0,23105.57,2310.557,0,1,0.0,Thursday
16,7,Maharashtra,148,6,456503.5500000001,3084.4834459459466,3,23,4.05,Saturday
17,6,Maharashtra,140,6,544843.6499999999,3891.7403571428563,5,12,4.29,Friday
8,4,Karnataka,65,4,186442.77,2868.3503076923075,2,8,6.15,Wednesday
15,7,Karnataka,82,1,248634.22999999995,3032.1247560975603,1,9,1.22,Saturday
21,6,Uttar Pradesh,186,27,693230.3000000002,3727.044623655915,9,37,14.52,Friday
20,1,Tamil Nadu,242,38,866271.4499999997,3579.6340909090895,8,48,15.7,Sunday
16,4,Tamil Nadu,79,2,301190.78,3812.541518987342,2,11,2.53,Wednesday
16,2,Gujarat,66,6,315529.80000000005,4780.754545454546,2,3,9.09,Monday
18,3,Delhi,174,4,681105.6099999999,3914.4000574712636,4,12,2.3,Tuesday
18,6,Haryana,90,1,241535.28999999992,2683.7254444444434,2,12,1.11,Friday
20,1,Jharkhand,55,7,157822.97999999998,2869.508727272727,2,5,12.73,Sunday
20,7,Tamil Nadu,250,39,1043443.3,4173.7732000000005,9,50,15.6,Saturday
21,4,Tamil Nadu,257,44,942206.1399999997,3666.1717509727614,12,46,17.12,Wednesday
7,5,Maharashtra,93,4,213083.28999999998,2291.2181720430103,2,8,4.3,Thursday
18,7,Uttar Pradesh,149,2,573013.9900000001,3845.7314765100678,3,16,1.34,Saturday
14,7,Gujarat,65,1,176901.26999999996,2721.5579999999995,2,3,1.54,Saturday
11,5,Bihar,13,1,32154.07,2473.39,1,1,7.69,Thursday
12,3,Bihar,13,0,22219.24,1709.1723076923079,0,2,0.0,Tuesday
